x,y,z
0.6426638960838318,0.4841283857822418,-0.08782238513231277
0.6655641794204712,0.4287700653076172,-0.14530029892921448
0.655110239982605,0.44824033975601196,-0.08521319925785065
0.6394242644309998,0.37930771708488464,-0.10197780281305313
0.66721111536026,0.41225340962409973,-0.15097983181476593
0.6656860113143921,0.39292827248573303,-0.13609880208969116
0.6588036417961121,0.34702742099761963,-0.051086101680994034
0.4541950225830078,0.33939623832702637,0.027541670948266983
0.656226396560669,0.305261492729187,-0.02122771181166172
0.6572969555854797,0.283779501914978,-0.019290771335363388
0.6567225456237793,0.21830803155899048,0.028884099796414375
0.6418923139572144,0.49008944630622864,-0.08499446511268616
0.6410263180732727,0.4956377148628235,-0.07805615663528442
0.6397003531455994,0.4996371865272522,-0.06906569749116898
0.6395441293716431,0.5002058744430542,-0.06741217523813248
0.6388291120529175,0.5062485337257385,-0.07517410069704056
0.6386383771896362,0.5141817331314087,-0.08513151854276657
0.6379228830337524,0.5225632786750793,-0.08824995160102844
0.6416965126991272,0.5463458895683289,-0.07481136173009872
0.6624780297279358,0.4390273690223694,-0.13342294096946716
0.6333049535751343,0.4397650361061096,-0.10163097083568573
0.336617648601532,0.28629744052886963,0.15457913279533386
0.5262638926506042,0.35130470991134644,0.0072634401731193066
0.5010489821434021,0.3524060845375061,0.005712130106985569
0.4748871326446533,0.3526526391506195,0.009987703524529934
0.43845176696777344,0.345821350812912,0.028574777767062187
0.5476507544517517,0.3491381108760834,0.014995267614722252
0.4862937927246094,0.3058278560638428,0.0015632174909114838
0.5185409188270569,0.3084987998008728,0.007257556077092886
0.4555804133415222,0.3090292811393738,0.006000814959406853
0.4352876543998718,0.31639736890792847,0.013708223588764668
0.4134843349456787,0.3564300239086151,0.037762366235256195
0.5297372341156006,0.5780411958694458,-0.056593820452690125
0.4433326721191406,0.33623191714286804,0.035769008100032806
0.32248634099960327,0.3541201055049896,0.14491379261016846
0.3791486620903015,0.34643039107322693,0.06333150714635849
0.5056095123291016,0.41724008321762085,-0.037461016327142715
0.6031382083892822,0.48005586862564087,-0.08972872793674469
0.6037945747375488,0.4945138096809387,-0.07834745198488235
0.5631351470947266,0.4839217960834503,-0.07894329726696014
0.534771740436554,0.48867931962013245,-0.0611184798181057
0.5717246532440186,0.4943552613258362,-0.07032550126314163
0.5454592108726501,0.495363712310791,-0.053659942001104355
0.49709850549697876,0.5148003101348877,-0.03261510282754898
0.6421493887901306,0.42841050028800964,-0.14522145688533783
0.6403784155845642,0.41215723752975464,-0.15053972601890564
0.4010660648345947,0.3032798171043396,0.021670859307050705
0.5671512484550476,0.3798370063304901,-0.023114187642931938
0.5685485601425171,0.42520296573638916,-0.08889085054397583
0.5653242468833923,0.4171794056892395,-0.0795876532793045
0.41606539487838745,0.41464802622795105,-0.012280951254069805
0.6402664184570312,0.39424100518226624,-0.13127395510673523
0.46922576427459717,0.2830379903316498,-0.009375980123877525
0.429984986782074,0.2901422381401062,0.004601770080626011
