x,y,z
0.5358684062957764,0.5968214273452759,-0.041481863707304
0.5337089896202087,0.5526940822601318,-0.1078374907374382
0.5320776104927063,0.5627002120018005,-0.049457382410764694
0.5035254955291748,0.5064682364463806,-0.09211237728595734
0.5316109657287598,0.5397440791130066,-0.11795461177825928
0.5270310044288635,0.5205367803573608,-0.11404956877231598
0.5147854685783386,0.4703827202320099,-0.06903120875358582
0.3533760905265808,0.46618402004241943,0.0025496280286461115
0.5030861496925354,0.424066960811615,-0.061573319137096405
0.49894678592681885,0.4048917889595032,-0.0710572674870491
0.4880801737308502,0.35552090406417847,-0.07178980112075806
0.5364131927490234,0.6012493968009949,-0.03669729456305504
0.5368918180465698,0.6054755449295044,-0.028299549594521523
0.5367695093154907,0.6086788773536682,-0.01853690668940544
0.536531388759613,0.6089350581169128,-0.014372429810464382
0.5373413562774658,0.6153389811515808,-0.016758382320404053
0.5385313630104065,0.6228961944580078,-0.019162340089678764
0.5390013456344604,0.6298471689224243,-0.014085765928030014
0.5395261645317078,0.6373558640480042,0.008669556118547916
0.5336934328079224,0.5585671067237854,-0.09509583562612534
0.5105546116828918,0.5582804083824158,-0.06639259308576584
0.2578090727329254,0.420256108045578,0.0815507099032402
0.4176762104034424,0.4751617908477783,-0.015269346535205841
0.3968520164489746,0.47748643159866333,-0.013397210277616978
0.37591415643692017,0.47858667373657227,-0.007944401353597641
0.3465183675289154,0.4712429940700531,0.007593623362481594
0.4347046911716461,0.4715615212917328,-0.011610954999923706
0.3730870485305786,0.4357478618621826,-0.02969900518655777
0.3989354968070984,0.4360334277153015,-0.029227713122963905
0.35053741931915283,0.43997758626937866,-0.022474609315395355
0.33731740713119507,0.44698232412338257,-0.013749433681368828
0.3314640522003174,0.48160651326179504,0.020318156108260155
0.4638441205024719,0.6525715589523315,0.042164504528045654
0.34400901198387146,0.46238669753074646,0.008639927953481674
0.26281973719596863,0.4729521870613098,0.10808704048395157
0.30276039242744446,0.47121548652648926,0.03821856155991554
0.4155436158180237,0.5367252826690674,-0.016949133947491646
0.5084306001663208,0.5943831205368042,-0.04012610390782356
0.5130087733268738,0.6053905487060547,-0.026090314611792564
0.4853653311729431,0.5971968770027161,-0.027608251199126244
0.4704078435897827,0.5994645357131958,-0.012259850278496742
0.4928402900695801,0.6047589778900146,-0.018944026902318
0.47757214307785034,0.6042580008506775,-0.005443972069770098
0.4401082694530487,0.6139536499977112,0.026163768023252487
0.5146121978759766,0.5535060167312622,-0.10633869469165802
0.5090986490249634,0.5408197641372681,-0.11582817882299423
0.30379340052604675,0.43463224172592163,-0.009243080392479897
0.452334463596344,0.5006190538406372,-0.027875740081071854
0.4595758318901062,0.5487930178642273,-0.057165492326021194
0.4557975232601166,0.5408517718315125,-0.05295197665691376
0.3536050319671631,0.5350276827812195,0.007901853881776333
0.5061240792274475,0.5228045582771301,-0.1079382374882698
0.34499070048332214,0.41482341289520264,-0.04413873702287674
0.31944918632507324,0.42265626788139343,-0.02771840989589691
0.2736660838127136,0.3988865911960602,0.03517621383070946
0.44680866599082947,0.4205237329006195,-0.05754942446947098
0.4220656156539917,0.4416049122810364,-0.022145258262753487
0.4233833849430084,0.6029807329177856,0.027053743600845337
0.3238633871078491,0.5802775025367737,0.20799002051353455
0.47713956236839294,0.555266261100769,-0.047897063195705414
0.49478253722190857,0.5584343671798706,-0.045654814690351486
0.4484121799468994,0.6029261946678162,0.023815898224711418
0.45230358839035034,0.6033210754394531,0.017909249290823936
0.30579888820648193,0.4149867296218872,-0.02224745787680149
0.4595721960067749,0.5533309578895569,-0.04400477558374405
0.3845110535621643,0.4121638536453247,-0.055269621312618256
0.37858444452285767,0.40243446826934814,-0.06299644708633423
0.3569730520248413,0.36832696199417114,-0.048574481159448624
0.28890883922576904,0.4090152978897095,0.0014429313596338034
0.3697511553764343,0.3888484239578247,-0.05775149166584015
0.28949350118637085,0.4293931722640991,0.004452427849173546
0.27387210726737976,0.4271250367164612,0.040354080498218536
0.5102615356445312,0.600337564945221,-0.03552897274494171
0.48927563428878784,0.6011354327201843,-0.024034131318330765
0.4738790988922119,0.6016458868980408,-0.010330837219953537
0.48234090209007263,0.5572613477706909,-0.04122841730713844
0.45053884387016296,0.6030918955802917,0.02066359482705593
0.46061137318611145,0.6075409650802612,0.010013616643846035
0.4548552334308624,0.6036475300788879,0.017586281523108482
0.4889793395996094,0.55231112241745,-0.07743031531572342
0.4802514314651489,0.6060940027236938,-0.002059999154880643
0.4960270822048187,0.6070582270622253,-0.010559417307376862
0.5153772234916687,0.6082862615585327,-0.01721031591296196
0.5112413763999939,0.637723982334137,0.008797579444944859
0.512271523475647,0.6293975114822388,-0.013760672882199287
0.512129545211792,0.6223540306091309,-0.01828806847333908
0.5131970643997192,0.6151696443557739,-0.01540785189718008
0.5150561332702637,0.6086612939834595,-0.013027817010879517
0.48062366247177124,0.606339693069458,0.0008164364844560623
0.476363867521286,0.6091498136520386,-0.0019021144835278392
0.47253158688545227,0.6126775741577148,-0.0037087597884237766
0.469854474067688,0.61618572473526,0.0010540536604821682
0.4437525272369385,0.5851424932479858,-0.009886167012155056
0.28004729747772217,0.5198284983634949,0.21394038200378418
0.5330907106399536,0.5607281923294067,-0.06589318811893463
0.468783438205719,0.6051842570304871,0.010457761585712433
0.4646388590335846,0.6065999865531921,0.009062202647328377
0.5023553371429443,0.5630586743354797,-0.04456258937716484
0.4672704339027405,0.5599108338356018,-0.026265576481819153
0.4987398386001587,0.56098872423172,-0.04557948559522629
0.4315175414085388,0.509035587310791,-0.018747037276625633
0.3984813094139099,0.5193693041801453,-0.010506904684007168
0.45338451862335205,0.545956552028656,-0.039691828191280365
0.30404552817344666,0.3811594843864441,-0.010348967276513577
0.31807899475097656,0.3957997262477875,-0.03050816059112549
0.33456286787986755,0.40562349557876587,-0.04586726427078247
0.45870575308799744,0.62303227186203,0.018690496683120728
0.43584346771240234,0.403164803981781,-0.07049252092838287
0.4283100962638855,0.38715502619743347,-0.07171668857336044
0.4170989394187927,0.36085081100463867,-0.06931959837675095
0.35803720355033875,0.47642096877098083,0.00025964152882806957
0.31039074063301086,0.4921391010284424,0.03331372141838074
0.4451102316379547,0.46764621138572693,-0.009381996467709541
0.31960225105285645,0.45343005657196045,0.004606478847563267
0.4658389091491699,0.4918931722640991,-0.03664334863424301
0.4723760485649109,0.5447489619255066,-0.0788622722029686
0.29068589210510254,0.500575065612793,0.05831710994243622
0.3282371163368225,0.5022630095481873,0.01749156415462494
0.3573150038719177,0.5071210861206055,9.240336657967418e-05
0.39821887016296387,0.5028755068778992,-0.0072003197856247425
0.42666590213775635,0.49557268619537354,-0.01262584887444973
0.44753924012184143,0.48881545662879944,-0.018930133432149887
0.49364331364631653,0.47436898946762085,-0.06103753671050072
0.30409932136535645,0.5267640352249146,0.06171828508377075
0.3015488386154175,0.45151206851005554,0.013065163046121597
0.5220498442649841,0.5587251782417297,-0.09426143765449524
0.4575370252132416,0.5156695246696472,-0.03336566314101219
0.2556096911430359,0.46755117177963257,0.1760997176170349
0.4633955657482147,0.48110878467559814,-0.023181332275271416
0.4508812129497528,0.5453450083732605,-0.01921132393181324
0.3347090184688568,0.4628107249736786,0.013165466487407684
0.4687206447124481,0.5348264575004578,-0.07347726076841354
0.29852569103240967,0.5488683581352234,0.2162001132965088
0.4435938596725464,0.46285533905029297,-0.006479465868324041
0.48615965247154236,0.5273556709289551,-0.09509555995464325
0.3747568130493164,0.6185732483863831,0.10647767782211304
0.3774208426475525,0.628020703792572,0.150311678647995
0.28383445739746094,0.5244846940040588,0.13739906251430511
