x,y,z
0.4701605439186096,0.581659197807312,-0.0609305277466774
0.47586554288864136,0.5273345112800598,-0.12182589620351791
0.47349849343299866,0.542293131351471,-0.06243344023823738
0.46036896109580994,0.4793108403682709,-0.09456545859575272
0.47754865884780884,0.51264488697052,-0.1304488331079483
0.47936996817588806,0.4936026930809021,-0.12255678325891495
0.484401136636734,0.447782427072525,-0.06287577748298645
0.318007230758667,0.4376066327095032,0.022300824522972107
0.4884864389896393,0.4046076536178589,-0.048449497669935226
0.49099820852279663,0.3841366767883301,-0.054676156491041183
0.4985387921333313,0.32888147234916687,-0.03818640485405922
0.4695988595485687,0.5862939357757568,-0.056969281286001205
0.4689945578575134,0.59055495262146,-0.04865093156695366
0.4679613411426544,0.5937222838401794,-0.03821203112602234
0.46844393014907837,0.5938358902931213,-0.035787999629974365
0.4674801826477051,0.600039541721344,-0.03918515145778656
0.4664347171783447,0.6075596213340759,-0.043429549783468246
0.4648067057132721,0.61493319272995,-0.04007537290453911
0.4625220000743866,0.627897322177887,-0.018334535881876945
0.47469040751457214,0.5353571772575378,-0.10941582918167114
0.4524313807487488,0.5344409346580505,-0.07824718207120895
0.2404918670654297,0.3835127353668213,0.12571242451667786
0.38146281242370605,0.4526735842227936,-0.0011596838012337685
0.35812586545944214,0.45317184925079346,0.0010875484440475702
0.3359658122062683,0.4518272876739502,0.007785405032336712
0.3086550831794739,0.442715585231781,0.02700195275247097
0.40145111083984375,0.44996750354766846,0.002626438159495592
0.351205438375473,0.4049142003059387,-0.010758969932794571
0.37833157181739807,0.4081112742424011,-0.010689601302146912
0.3255678415298462,0.4072290062904358,-0.0025538410991430283
0.3088645040988922,0.4136858284473419,0.006988758221268654
0.2904946208000183,0.4516292214393616,0.03989164158701897
0.37418133020401,0.6449412107467651,0.012832790613174438
0.3107665777206421,0.43311893939971924,0.030147893354296684
0.22886306047439575,0.4430941939353943,0.1406119018793106
0.2665645480155945,0.4399089217185974,0.06257477402687073
0.35867202281951904,0.5108002424240112,-0.016806585714221
0.4419097602367401,0.5768799185752869,-0.05865558236837387
0.44334498047828674,0.5886779427528381,-0.045836109668016434
0.4164639115333557,0.5786966681480408,-0.04487473890185356
0.39921703934669495,0.5807515382766724,-0.0277292151004076
0.42219269275665283,0.5870593786239624,-0.03700052946805954
0.4054996967315674,0.5860982537269592,-0.021508684381842613
0.3613974452018738,0.5976529717445374,0.009679816663265228
